,period,value,temperature_2m,hour,day_of_week,month,is_weekend
393,2022-01-17T09:00:00.000Z,15930,5.2584996,9,0,1,0
394,2022-01-17T10:00:00.000Z,16023,5.8585,10,0,1,0
395,2022-01-17T11:00:00.000Z,16383,5.5585,11,0,1,0
396,2022-01-17T12:00:00.000Z,17086,4.8585,12,0,1,0
397,2022-01-17T13:00:00.000Z,17743,4.7584996,13,0,1,0
398,2022-01-17T14:00:00.000Z,18445,4.4585,14,0,1,0
399,2022-01-17T15:00:00.000Z,18922,3.5085,15,0,1,0
400,2022-01-17T16:00:00.000Z,19106,2.5085,16,0,1,0
401,2022-01-17T17:00:00.000Z,19708,1.5585,17,0,1,0
402,2022-01-17T18:00:00.000Z,20043,0.8585,18,0,1,0
403,2022-01-17T19:00:00.000Z,20173,0.2085,19,0,1,0
404,2022-01-17T20:00:00.000Z,20108,-0.2915,20,0,1,0
405,2022-01-17T21:00:00.000Z,20188,-0.79150003,21,0,1,0
406,2022-01-17T22:00:00.000Z,20630,-1.0914999,22,0,1,0
407,2022-01-17T23:00:00.000Z,21315,-1.2915,23,0,1,0
408,2022-01-18T00:00:00.000Z,42126,-0.79150003,0,1,1,0
409,2022-01-18T01:00:00.000Z,20501,-0.9415,1,1,1,0
410,2022-01-18T02:00:00.000Z,19877,-0.99149996,2,1,1,0
411,2022-01-18T03:00:00.000Z,18998,-1.0914999,3,1,1,0
412,2022-01-18T04:00:00.000Z,17956,-1.2414999,4,1,1,0
413,2022-01-18T05:00:00.000Z,17032,-0.3915,5,1,1,0
414,2022-01-18T06:00:00.000Z,16401,0.8085,6,1,1,0
415,2022-01-18T07:00:00.000Z,16030,1.2585001,7,1,1,0
416,2022-01-18T08:00:00.000Z,15806,1.5585,8,1,1,0
417,2022-01-18T09:00:00.000Z,15812,2.2585,9,1,1,0
418,2022-01-18T10:00:00.000Z,16090,3.3585,10,1,1,0
419,2022-01-18T11:00:00.000Z,16920,4.5084996,11,1,1,0
420,2022-01-18T12:00:00.000Z,18297,5.1584997,12,1,1,0
421,2022-01-18T13:00:00.000Z,19462,5.5585,13,1,1,0
422,2022-01-18T14:00:00.000Z,19839,5.6085,14,1,1,0
423,2022-01-18T15:00:00.000Z,19910,4.9585,15,1,1,0
424,2022-01-18T16:00:00.000Z,19931,4.6085,16,1,1,0
425,2022-01-18T17:00:00.000Z,20003,4.5585,17,1,1,0
426,2022-01-18T18:00:00.000Z,19773,4.5585,18,1,1,0
427,2022-01-18T19:00:00.000Z,19535,4.1584997,19,1,1,0
428,2022-01-18T20:00:00.000Z,19466,4.0585,20,1,1,0
429,2022-01-18T21:00:00.000Z,19835,4.0085,21,1,1,0
430,2022-01-18T22:00:00.000Z,20610,4.3585,22,1,1,0
431,2022-01-18T23:00:00.000Z,21657,4.4585,23,1,1,0
432,2022-01-19T00:00:00.000Z,43416,4.2584996,0,2,1,0
433,2022-01-19T01:00:00.000Z,21256,3.6585,1,2,1,0
434,2022-01-19T02:00:00.000Z,20633,3.8585,2,2,1,0
435,2022-01-19T03:00:00.000Z,19829,3.6585,3,2,1,0
436,2022-01-19T04:00:00.000Z,18763,2.9085,4,2,1,0
437,2022-01-19T05:00:00.000Z,17727,2.0585,5,2,1,0
438,2022-01-19T06:00:00.000Z,17037,1.9085001,6,2,1,0
439,2022-01-19T07:00:00.000Z,16567,1.1585001,7,2,1,0
440,2022-01-19T08:00:00.000Z,16318,1.5585,8,2,1,0
441,2022-01-19T09:00:00.000Z,16241,1.7085,9,2,1,0
442,2022-01-19T10:00:00.000Z,16407,2.8085,10,2,1,0
443,2022-01-19T11:00:00.000Z,17090,4.3585,11,2,1,0
444,2022-01-19T12:00:00.000Z,18390,4.5084996,12,2,1,0
445,2022-01-19T13:00:00.000Z,19428,4.3585,13,2,1,0
446,2022-01-19T14:00:00.000Z,19841,3.6585,14,2,1,0
447,2022-01-19T15:00:00.000Z,19982,3.4085,15,2,1,0
448,2022-01-19T16:00:00.000Z,19943,3.3085,16,2,1,0
449,2022-01-19T17:00:00.000Z,19811,3.2085001,17,2,1,0
450,2022-01-19T18:00:00.000Z,19450,3.5085,18,2,1,0
451,2022-01-19T19:00:00.000Z,19020,3.6085,19,2,1,0
452,2022-01-19T20:00:00.000Z,18804,3.5585,20,2,1,0
453,2022-01-19T21:00:00.000Z,19021,3.6585,21,2,1,0
454,2022-01-19T22:00:00.000Z,19628,4.1085,22,2,1,0
455,2022-01-19T23:00:00.000Z,20580,4.5585,23,2,1,0
456,2022-01-20T00:00:00.000Z,41052,4.2584996,0,3,1,0
457,2022-01-20T01:00:00.000Z,20047,4.0585,1,3,1,0
458,2022-01-20T02:00:00.000Z,19387,2.5585,2,3,1,0
459,2022-01-20T03:00:00.000Z,18495,1.8085,3,3,1,0
460,2022-01-20T04:00:00.000Z,17411,1.6085,4,3,1,0
461,2022-01-20T05:00:00.000Z,16444,1.5585,5,3,1,0
462,2022-01-20T06:00:00.000Z,15685,1.2585001,6,3,1,0
463,2022-01-20T07:00:00.000Z,15224,0.3085,7,3,1,0
464,2022-01-20T08:00:00.000Z,14973,0.008499999,8,3,1,0
465,2022-01-20T09:00:00.000Z,14961,0.70849997,9,3,1,0
466,2022-01-20T10:00:00.000Z,15294,1.6085,10,3,1,0
467,2022-01-20T11:00:00.000Z,16129,2.4085,11,3,1,0
468,2022-01-20T12:00:00.000Z,17579,2.2085001,12,3,1,0
469,2022-01-20T13:00:00.000Z,18833,2.1585,13,3,1,0
470,2022-01-20T14:00:00.000Z,19520,1.8085,14,3,1,0
471,2022-01-20T15:00:00.000Z,19916,0.5085,15,3,1,0
472,2022-01-20T16:00:00.000Z,19936,-0.24150002,16,3,1,0
473,2022-01-20T17:00:00.000Z,19881,-0.6915,17,3,1,0
474,2022-01-20T18:00:00.000Z,19636,-1.0415,18,3,1,0
475,2022-01-20T19:00:00.000Z,19535,-1.1915,19,3,1,0
476,2022-01-20T20:00:00.000Z,19581,-1.3414999,20,3,1,0
477,2022-01-20T21:00:00.000Z,19988,-1.4415,21,3,1,0
478,2022-01-20T22:00:00.000Z,20676,-1.4914999,22,3,1,0
479,2022-01-20T23:00:00.000Z,21714,-1.6915,23,3,1,0
480,2022-01-21T00:00:00.000Z,43630,-1.2915,0,4,1,0
481,2022-01-21T01:00:00.000Z,21484,-1.1415,1,4,1,0
482,2022-01-21T02:00:00.000Z,20987,-1.1915,2,4,1,0
483,2022-01-21T03:00:00.000Z,20247,-1.6415,3,4,1,0
484,2022-01-21T04:00:00.000Z,19217,-2.2914999,4,4,1,0
485,2022-01-21T05:00:00.000Z,18253,-2.8915,5,4,1,0
486,2022-01-21T06:00:00.000Z,17595,-3.2415,6,4,1,0
487,2022-01-21T07:00:00.000Z,17306,-3.3915,7,4,1,0
488,2022-01-21T08:00:00.000Z,17146,-2.9415,8,4,1,0
489,2022-01-21T09:00:00.000Z,17119,-1.7414999,9,4,1,0
490,2022-01-21T10:00:00.000Z,17395,-0.3915,10,4,1,0
491,2022-01-21T11:00:00.000Z,18214,0.8085,11,4,1,0
492,2022-01-21T12:00:00.000Z,19709,1.7085,12,4,1,0
493,2022-01-21T13:00:00.000Z,20951,1.8585,13,4,1,0
494,2022-01-21T14:00:00.000Z,21456,1.5585,14,4,1,0
495,2022-01-21T15:00:00.000Z,21493,0.8085,15,4,1,0
496,2022-01-21T16:00:00.000Z,21260,-0.2915,16,4,1,0
497,2022-01-21T17:00:00.000Z,20817,-0.4415,17,4,1,0
498,2022-01-21T18:00:00.000Z,20474,-0.4415,18,4,1,0
499,2022-01-21T19:00:00.000Z,20273,-0.2915,19,4,1,0
500,2022-01-21T20:00:00.000Z,20313,0.8585,20,4,1,0
501,2022-01-21T21:00:00.000Z,20848,1.2585001,21,4,1,0
502,2022-01-21T22:00:00.000Z,21699,2.3585,22,4,1,0
503,2022-01-21T23:00:00.000Z,22588,2.8085,23,4,1,0
504,2022-01-22T00:00:00.000Z,45210,3.4085,0,5,1,1
505,2022-01-22T01:00:00.000Z,22234,3.7585,1,5,1,1
506,2022-01-22T02:00:00.000Z,21724,3.6585,2,5,1,1
507,2022-01-22T03:00:00.000Z,21065,3.4585001,3,5,1,1
508,2022-01-22T04:00:00.000Z,20209,2.9585001,4,5,1,1
509,2022-01-22T05:00:00.000Z,19306,3.0085,5,5,1,1
510,2022-01-22T06:00:00.000Z,18572,2.6585,6,5,1,1
511,2022-01-22T07:00:00.000Z,18194,2.3585,7,5,1,1
512,2022-01-22T08:00:00.000Z,17910,2.0585,8,5,1,1
513,2022-01-22T09:00:00.000Z,17798,1.8585,9,5,1,1
514,2022-01-22T10:00:00.000Z,17902,2.1085,10,5,1,1
515,2022-01-22T11:00:00.000Z,18244,2.5085,11,5,1,1
516,2022-01-22T12:00:00.000Z,18906,2.6585,12,5,1,1
517,2022-01-22T13:00:00.000Z,19635,3.0585,13,5,1,1
518,2022-01-22T14:00:00.000Z,19945,3.1585,14,5,1,1
519,2022-01-22T15:00:00.000Z,19821,1.6585001,15,5,1,1
520,2022-01-22T16:00:00.000Z,19623,2.3585,16,5,1,1
521,2022-01-22T17:00:00.000Z,19355,0.95849997,17,5,1,1
522,2022-01-22T18:00:00.000Z,19085,1.2585001,18,5,1,1
523,2022-01-22T19:00:00.000Z,18889,1.7085,19,5,1,1
524,2022-01-22T20:00:00.000Z,18999,1.9585,20,5,1,1
525,2022-01-22T21:00:00.000Z,19429,2.2085001,21,5,1,1
526,2022-01-22T22:00:00.000Z,20108,2.4585001,22,5,1,1
527,2022-01-22T23:00:00.000Z,21048,2.7585,23,5,1,1
528,2022-01-23T00:00:00.000Z,42354,3.9585001,0,6,1,1
529,2022-01-23T01:00:00.000Z,20853,4.0585,1,6,1,1
530,2022-01-23T02:00:00.000Z,20450,4.1085,2,6,1,1
531,2022-01-23T03:00:00.000Z,19813,4.2085,3,6,1,1
532,2022-01-23T04:00:00.000Z,19003,4.3085,4,6,1,1
533,2022-01-23T05:00:00.000Z,18164,4.4585,5,6,1,1
534,2022-01-23T06:00:00.000Z,17488,4.5585,6,6,1,1
535,2022-01-23T07:00:00.000Z,16977,4.4585,7,6,1,1
536,2022-01-23T08:00:00.000Z,16656,4.6584997,8,6,1,1
537,2022-01-23T09:00:00.000Z,16470,5.0084996,9,6,1,1
538,2022-01-23T10:00:00.000Z,16431,5.5585,10,6,1,1
539,2022-01-23T11:00:00.000Z,16655,5.8085,11,6,1,1
540,2022-01-23T12:00:00.000Z,17083,5.7584996,12,6,1,1
541,2022-01-23T13:00:00.000Z,17578,6.0585,13,6,1,1
542,2022-01-23T14:00:00.000Z,18017,6.2085,14,6,1,1
543,2022-01-23T15:00:00.000Z,18382,6.0084996,15,6,1,1
544,2022-01-23T16:00:00.000Z,18446,5.5585,16,6,1,1
545,2022-01-23T17:00:00.000Z,18299,5.2584996,17,6,1,1
546,2022-01-23T18:00:00.000Z,18279,5.1584997,18,6,1,1
547,2022-01-23T19:00:00.000Z,18317,5.0084996,19,6,1,1
548,2022-01-23T20:00:00.000Z,18527,5.1085,20,6,1,1
549,2022-01-23T21:00:00.000Z,18897,5.0084996,21,6,1,1
550,2022-01-23T22:00:00.000Z,19568,4.8585,22,6,1,1
551,2022-01-23T23:00:00.000Z,20537,4.8585,23,6,1,1
552,2022-01-24T00:00:00.000Z,41166,4.8585,0,0,1,0
553,2022-01-24T01:00:00.000Z,20247,5.0084996,1,0,1,0
554,2022-01-24T02:00:00.000Z,19833,4.9585,2,0,1,0
555,2022-01-24T03:00:00.000Z,19124,4.8085,3,0,1,0
556,2022-01-24T04:00:00.000Z,18235,4.6085,4,0,1,0
557,2022-01-24T05:00:00.000Z,17291,4.4084997,5,0,1,0
558,2022-01-24T06:00:00.000Z,16657,4.3585,6,0,1,0
559,2022-01-24T07:00:00.000Z,16283,4.3585,7,0,1,0
560,2022-01-24T08:00:00.000Z,16036,4.4585,8,0,1,0
561,2022-01-24T09:00:00.000Z,16006,4.8085,9,0,1,0
562,2022-01-24T10:00:00.000Z,16309,5.0585,10,0,1,0
563,2022-01-24T11:00:00.000Z,17149,5.4585,11,0,1,0
564,2022-01-24T12:00:00.000Z,18706,5.5084996,12,0,1,0
565,2022-01-24T13:00:00.000Z,19945,5.4585,13,0,1,0
566,2022-01-24T14:00:00.000Z,20510,5.5585,14,0,1,0
567,2022-01-24T15:00:00.000Z,20544,5.3585,15,0,1,0
568,2022-01-24T16:00:00.000Z,20220,5.0084996,16,0,1,0
569,2022-01-24T17:00:00.000Z,19816,4.8085,17,0,1,0
570,2022-01-24T18:00:00.000Z,19652,4.4585,18,0,1,0
571,2022-01-24T19:00:00.000Z,19737,4.5084996,19,0,1,0
572,2022-01-24T20:00:00.000Z,19967,4.5585,20,0,1,0
573,2022-01-24T21:00:00.000Z,20211,4.7085,21,0,1,0
574,2022-01-24T22:00:00.000Z,20931,4.7085,22,0,1,0
575,2022-01-24T23:00:00.000Z,21844,4.4585,23,0,1,0
576,2022-01-25T00:00:00.000Z,43432,3.8585,0,1,1,0
577,2022-01-25T01:00:00.000Z,21269,3.7585,1,1,1,0
578,2022-01-25T02:00:00.000Z,20564,3.7585,2,1,1,0
579,2022-01-25T03:00:00.000Z,19652,3.6585,3,1,1,0
580,2022-01-25T04:00:00.000Z,18405,3.4085,4,1,1,0
581,2022-01-25T05:00:00.000Z,17314,3.4085,5,1,1,0
582,2022-01-25T06:00:00.000Z,16529,3.3585,6,1,1,0
583,2022-01-25T07:00:00.000Z,16074,3.4085,7,1,1,0
584,2022-01-25T08:00:00.000Z,15776,3.5085,8,1,1,0
585,2022-01-25T09:00:00.000Z,15692,3.6085,9,1,1,0
586,2022-01-25T10:00:00.000Z,15897,3.8085,10,1,1,0
587,2022-01-25T11:00:00.000Z,16605,4.0085,11,1,1,0
588,2022-01-25T12:00:00.000Z,17979,4.0585,12,1,1,0
589,2022-01-25T13:00:00.000Z,19120,4.1584997,13,1,1,0
590,2022-01-25T14:00:00.000Z,19635,4.1584997,14,1,1,0
591,2022-01-25T15:00:00.000Z,19857,4.0585,15,1,1,0
592,2022-01-25T16:00:00.000Z,19882,4.0585,16,1,1,0
593,2022-01-25T17:00:00.000Z,19828,4.0585,17,1,1,0
594,2022-01-25T18:00:00.000Z,19642,4.0585,18,1,1,0
595,2022-01-25T19:00:00.000Z,19453,4.1085,19,1,1,0
596,2022-01-25T20:00:00.000Z,19321,4.1584997,20,1,1,0
597,2022-01-25T21:00:00.000Z,19482,4.1584997,21,1,1,0
598,2022-01-25T22:00:00.000Z,20117,4.1085,22,1,1,0
599,2022-01-25T23:00:00.000Z,21138,4.1085,23,1,1,0
600,2022-01-26T00:00:00.000Z,42618,3.7585,0,2,1,0
601,2022-01-26T01:00:00.000Z,20933,3.7585,1,2,1,0
602,2022-01-26T02:00:00.000Z,20438,3.6585,2,2,1,0
603,2022-01-26T03:00:00.000Z,19587,3.6585,3,2,1,0
604,2022-01-26T04:00:00.000Z,18550,3.6085,4,2,1,0
605,2022-01-26T05:00:00.000Z,17563,3.4585001,5,2,1,0
606,2022-01-26T06:00:00.000Z,16944,3.2085001,6,2,1,0
607,2022-01-26T07:00:00.000Z,16623,2.9585001,7,2,1,0
608,2022-01-26T08:00:00.000Z,16461,2.9085,8,2,1,0
609,2022-01-26T09:00:00.000Z,16425,3.0585,9,2,1,0
610,2022-01-26T10:00:00.000Z,16751,3.4585001,10,2,1,0
611,2022-01-26T11:00:00.000Z,17601,3.7085001,11,2,1,0
612,2022-01-26T12:00:00.000Z,19087,3.2585,12,2,1,0
613,2022-01-26T13:00:00.000Z,20274,3.0585,13,2,1,0
614,2022-01-26T14:00:00.000Z,20615,2.6585,14,2,1,0
615,2022-01-26T15:00:00.000Z,20439,2.4085,15,2,1,0
616,2022-01-26T16:00:00.000Z,20104,2.1585,16,2,1,0
617,2022-01-26T17:00:00.000Z,19922,2.1085,17,2,1,0
618,2022-01-26T18:00:00.000Z,19716,2.1585,18,2,1,0
619,2022-01-26T19:00:00.000Z,19753,2.3085,19,2,1,0
620,2022-01-26T20:00:00.000Z,19895,2.5585,20,2,1,0
621,2022-01-26T21:00:00.000Z,20352,2.8085,21,2,1,0
622,2022-01-26T22:00:00.000Z,21230,3.0085,22,2,1,0
623,2022-01-26T23:00:00.000Z,22305,3.1585,23,2,1,0
624,2022-01-27T00:00:00.000Z,44972,3.0585,0,3,1,0
625,2022-01-27T01:00:00.000Z,22166,3.0585,1,3,1,0
626,2022-01-27T02:00:00.000Z,21643,3.2085001,2,3,1,0
627,2022-01-27T03:00:00.000Z,20851,3.3085,3,3,1,0
628,2022-01-27T04:00:00.000Z,19800,3.3585,4,3,1,0
629,2022-01-27T05:00:00.000Z,18832,3.4085,5,3,1,0
630,2022-01-27T06:00:00.000Z,18061,3.5085,6,3,1,0
631,2022-01-27T07:00:00.000Z,17703,3.5085,7,3,1,0
632,2022-01-27T08:00:00.000Z,17543,3.2585,8,3,1,0
633,2022-01-27T09:00:00.000Z,17550,3.2585,9,3,1,0
634,2022-01-27T10:00:00.000Z,17845,3.4085,10,3,1,0
635,2022-01-27T11:00:00.000Z,18634,3.8085,11,3,1,0
636,2022-01-27T12:00:00.000Z,20121,3.5585,12,3,1,0
637,2022-01-27T13:00:00.000Z,21236,4.6584997,13,3,1,0
638,2022-01-27T14:00:00.000Z,21404,5.1085,14,3,1,0
639,2022-01-27T15:00:00.000Z,21115,5.4084997,15,3,1,0
640,2022-01-27T16:00:00.000Z,20635,5.7085,16,3,1,0
641,2022-01-27T17:00:00.000Z,20346,5.9585,17,3,1,0
642,2022-01-27T18:00:00.000Z,20128,5.8085,18,3,1,0
643,2022-01-27T19:00:00.000Z,19954,5.1584997,19,3,1,0
644,2022-01-27T20:00:00.000Z,19956,4.7085,20,3,1,0
645,2022-01-27T21:00:00.000Z,20383,4.0085,21,3,1,0
646,2022-01-27T22:00:00.000Z,21104,4.2085,22,3,1,0
647,2022-01-27T23:00:00.000Z,22056,4.0085,23,3,1,0
648,2022-01-28T00:00:00.000Z,44176,4.4084997,0,4,1,0
649,2022-01-28T01:00:00.000Z,21636,4.6085,1,4,1,0
650,2022-01-28T02:00:00.000Z,21000,4.4084997,2,4,1,0
651,2022-01-28T03:00:00.000Z,20107,4.4585,3,4,1,0
652,2022-01-28T04:00:00.000Z,18953,4.3585,4,4,1,0
653,2022-01-28T05:00:00.000Z,17862,4.1584997,5,4,1,0
654,2022-01-28T06:00:00.000Z,17080,3.1585,6,4,1,0
655,2022-01-28T07:00:00.000Z,16593,2.6585,7,4,1,0
656,2022-01-28T08:00:00.000Z,16219,2.8585,8,4,1,0
657,2022-01-28T09:00:00.000Z,16095,3.8085,9,4,1,0
658,2022-01-28T10:00:00.000Z,16333,4.6085,10,4,1,0
659,2022-01-28T11:00:00.000Z,17149,5.3085,11,4,1,0
660,2022-01-28T12:00:00.000Z,18493,6.2085,12,4,1,0
661,2022-01-28T13:00:00.000Z,19668,6.2584996,13,4,1,0
662,2022-01-28T14:00:00.000Z,20196,6.1584997,14,4,1,0
663,2022-01-28T15:00:00.000Z,20401,5.2085,15,4,1,0
664,2022-01-28T16:00:00.000Z,20567,3.7085001,16,4,1,0
665,2022-01-28T17:00:00.000Z,20558,2.9085,17,4,1,0
666,2022-01-28T18:00:00.000Z,20435,2.3085,18,4,1,0
667,2022-01-28T19:00:00.000Z,20308,1.7585001,19,4,1,0
668,2022-01-28T20:00:00.000Z,20302,1.7085,20,4,1,0
669,2022-01-28T21:00:00.000Z,20477,1.9585,21,4,1,0
670,2022-01-28T22:00:00.000Z,20859,2.1085,22,4,1,0
671,2022-01-28T23:00:00.000Z,21487,2.3585,23,4,1,0
672,2022-01-29T00:00:00.000Z,42984,2.6585,0,5,1,1
673,2022-01-29T01:00:00.000Z,21087,3.0085,1,5,1,1
674,2022-01-29T02:00:00.000Z,20505,2.9085,2,5,1,1
675,2022-01-29T03:00:00.000Z,19864,2.2085001,3,5,1,1
676,2022-01-29T04:00:00.000Z,19038,2.7585,4,5,1,1
677,2022-01-29T05:00:00.000Z,18075,3.1585,5,5,1,1
678,2022-01-29T06:00:00.000Z,17469,3.5585,6,5,1,1
679,2022-01-29T07:00:00.000Z,17070,3.4585001,7,5,1,1
680,2022-01-29T08:00:00.000Z,16848,3.9085,8,5,1,1
681,2022-01-29T09:00:00.000Z,16781,4.5585,9,5,1,1
682,2022-01-29T10:00:00.000Z,16911,5.0585,10,5,1,1
683,2022-01-29T11:00:00.000Z,17226,6.1085,11,5,1,1
684,2022-01-29T12:00:00.000Z,17844,6.7584996,12,5,1,1
685,2022-01-29T13:00:00.000Z,18580,7.6584997,13,5,1,1
686,2022-01-29T14:00:00.000Z,19363,7.6584997,14,5,1,1
687,2022-01-29T15:00:00.000Z,20129,7.8085,15,5,1,1
688,2022-01-29T16:00:00.000Z,20641,8.2085,16,5,1,1
689,2022-01-29T17:00:00.000Z,20881,8.5585,17,5,1,1
690,2022-01-29T18:00:00.000Z,20981,8.6085005,18,5,1,1
691,2022-01-29T19:00:00.000Z,20881,8.1085005,19,5,1,1
692,2022-01-29T20:00:00.000Z,20775,7.9585,20,5,1,1
693,2022-01-29T21:00:00.000Z,20765,6.9585,21,5,1,1
694,2022-01-29T22:00:00.000Z,21145,6.2085,22,5,1,1
695,2022-01-29T23:00:00.000Z,21970,5.7085,23,5,1,1
696,2022-01-30T00:00:00.000Z,44480,5.1584997,0,6,1,1
697,2022-01-30T01:00:00.000Z,21882,5.1085,1,6,1,1
698,2022-01-30T02:00:00.000Z,21467,5.2584996,2,6,1,1
699,2022-01-30T03:00:00.000Z,20881,4.9084997,3,6,1,1
700,2022-01-30T04:00:00.000Z,20104,4.9585,4,6,1,1
701,2022-01-30T05:00:00.000Z,19243,4.3585,5,6,1,1
702,2022-01-30T06:00:00.000Z,18588,4.1085,6,6,1,1
703,2022-01-30T07:00:00.000Z,18151,4.1584997,7,6,1,1
704,2022-01-30T08:00:00.000Z,17848,4.5084996,8,6,1,1
705,2022-01-30T09:00:00.000Z,17713,5.6085,9,6,1,1
706,2022-01-30T10:00:00.000Z,17672,6.5084996,10,6,1,1
707,2022-01-30T11:00:00.000Z,17936,6.9585,11,6,1,1
708,2022-01-30T12:00:00.000Z,18411,7.1085,12,6,1,1
709,2022-01-30T13:00:00.000Z,18938,7.0585,13,6,1,1
710,2022-01-30T14:00:00.000Z,19414,6.8585,14,6,1,1
711,2022-01-30T15:00:00.000Z,19618,5.9585,15,6,1,1
712,2022-01-30T16:00:00.000Z,19594,5.0585,16,6,1,1
713,2022-01-30T17:00:00.000Z,19445,4.9585,17,6,1,1
714,2022-01-30T18:00:00.000Z,19301,4.7584996,18,6,1,1
715,2022-01-30T19:00:00.000Z,19109,4.3585,19,6,1,1
716,2022-01-30T20:00:00.000Z,19144,3.3085,20,6,1,1
717,2022-01-30T21:00:00.000Z,19482,2.4585001,21,6,1,1
718,2022-01-30T22:00:00.000Z,20288,2.0585,22,6,1,1
719,2022-01-30T23:00:00.000Z,21408,1.5585,23,6,1,1
720,2022-01-31T00:00:00.000Z,43488,2.6585,0,0,1,0
721,2022-01-31T01:00:00.000Z,21513,2.9085,1,0,1,0
722,2022-01-31T02:00:00.000Z,21040,2.9085,2,0,1,0
723,2022-01-31T03:00:00.000Z,20290,2.9085,3,0,1,0
724,2022-01-31T04:00:00.000Z,19290,2.7585,4,0,1,0
725,2022-01-31T05:00:00.000Z,18306,2.6085,5,0,1,0
726,2022-01-31T06:00:00.000Z,17651,1.9585,6,0,1,0
727,2022-01-31T07:00:00.000Z,17279,1.4085001,7,0,1,0
728,2022-01-31T08:00:00.000Z,17089,1.3085,8,0,1,0
729,2022-01-31T09:00:00.000Z,17088,1.7085,9,0,1,0
730,2022-01-31T10:00:00.000Z,17365,2.4085,10,0,1,0
731,2022-01-31T11:00:00.000Z,18234,3.1085,11,0,1,0
732,2022-01-31T12:00:00.000Z,19687,3.4085,12,0,1,0
733,2022-01-31T13:00:00.000Z,20790,3.3085,13,0,1,0
734,2022-01-31T14:00:00.000Z,21007,3.3585,14,0,1,0
735,2022-01-31T15:00:00.000Z,20841,2.7585,15,0,1,0
736,2022-01-31T16:00:00.000Z,20599,0.2085,16,0,1,0
737,2022-01-31T17:00:00.000Z,20248,0.3085,17,0,1,0
738,2022-01-31T18:00:00.000Z,19910,-0.1415,18,0,1,0
739,2022-01-31T19:00:00.000Z,19661,-1.4415,19,0,1,0
740,2022-01-31T20:00:00.000Z,19580,-1.1915,20,0,1,0
741,2022-01-31T21:00:00.000Z,19874,-1.2915,21,0,1,0
742,2022-01-31T22:00:00.000Z,20697,-1.3915,22,0,1,0
743,2022-01-31T23:00:00.000Z,21828,-0.6915,23,0,1,0
744,2022-02-01T00:00:00.000Z,44340,0.2085,0,1,2,0
745,2022-02-01T01:00:00.000Z,21772,-0.09150001,1,1,2,0
746,2022-02-01T02:00:00.000Z,21244,0.2585,2,1,2,0
747,2022-02-01T03:00:00.000Z,20402,0.95849997,3,1,2,0
748,2022-02-01T04:00:00.000Z,19306,1.2585001,4,1,2,0
749,2022-02-01T05:00:00.000Z,18293,1.0585,5,1,2,0
750,2022-02-01T06:00:00.000Z,17619,1.0085,6,1,2,0
751,2022-02-01T07:00:00.000Z,17249,1.6085,7,1,2,0
752,2022-02-01T08:00:00.000Z,17054,1.9585,8,1,2,0
753,2022-02-01T09:00:00.000Z,17026,2.5085,9,1,2,0
754,2022-02-01T10:00:00.000Z,17229,2.8085,10,1,2,0
755,2022-02-01T11:00:00.000Z,17985,3.1085,11,1,2,0
756,2022-02-01T12:00:00.000Z,19480,2.9585001,12,1,2,0
757,2022-02-01T13:00:00.000Z,20436,2.9585001,13,1,2,0
758,2022-02-01T14:00:00.000Z,20496,2.1085,14,1,2,0
759,2022-02-01T15:00:00.000Z,20044,1.7585001,15,1,2,0
760,2022-02-01T16:00:00.000Z,19591,2.8585,16,1,2,0
761,2022-02-01T17:00:00.000Z,19235,3.7085001,17,1,2,0
762,2022-02-01T18:00:00.000Z,18917,5.0084996,18,1,2,0
763,2022-02-01T19:00:00.000Z,18779,5.3585,19,1,2,0
764,2022-02-01T20:00:00.000Z,18796,5.7584996,20,1,2,0
765,2022-02-01T21:00:00.000Z,19199,5.5084996,21,1,2,0
766,2022-02-01T22:00:00.000Z,20056,5.5084996,22,1,2,0
767,2022-02-01T23:00:00.000Z,21150,5.3585,23,1,2,0
768,2022-02-02T00:00:00.000Z,42760,4.3585,0,2,2,0
769,2022-02-02T01:00:00.000Z,20992,4.2085,1,2,2,0
770,2022-02-02T02:00:00.000Z,20371,4.8585,2,2,2,0
771,2022-02-02T03:00:00.000Z,19460,5.0585,3,2,2,0
772,2022-02-02T04:00:00.000Z,18340,4.7584996,4,2,2,0
773,2022-02-02T05:00:00.000Z,17306,4.2085,5,2,2,0
774,2022-02-02T06:00:00.000Z,16572,4.0585,6,2,2,0
775,2022-02-02T07:00:00.000Z,16099,3.8585,7,2,2,0
776,2022-02-02T08:00:00.000Z,15829,4.7584996,8,2,2,0
777,2022-02-02T09:00:00.000Z,15782,5.2584996,9,2,2,0
778,2022-02-02T10:00:00.000Z,15972,5.4084997,10,2,2,0
779,2022-02-02T11:00:00.000Z,16742,5.7584996,11,2,2,0
780,2022-02-02T12:00:00.000Z,18168,6.2584996,12,2,2,0
781,2022-02-02T13:00:00.000Z,19213,5.9585,13,2,2,0
782,2022-02-02T14:00:00.000Z,19480,6.1584997,14,2,2,0
783,2022-02-02T15:00:00.000Z,19230,5.3585,15,2,2,0
784,2022-02-02T16:00:00.000Z,18831,3.8585,16,2,2,0
785,2022-02-02T17:00:00.000Z,18541,2.8085,17,2,2,0
786,2022-02-02T18:00:00.000Z,18343,2.0585,18,2,2,0
787,2022-02-02T19:00:00.000Z,18316,1.6585001,19,2,2,0
